export_id,query,query_norm,clicks,impressions,ctr,position,cluster_id,scope,level,completeness,truncated,window_start,window_end,reporting_country,search_type,filter_type,filter_value,source_file
gsc-16m-all,pub quiz subjects,pub quiz subjects,0,23,0,19.78,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,increase footfall in pubs,increase footfall in pubs,0,22,0,40.91,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,increase pub footfall with live music,increase pub footfall with live music,0,22,0,17.27,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub business recovery services stockport,pub business recovery services stockport,0,22,0,7.86,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,fundraising coffee morning ideas,fundraising coffee morning ideas,0,21,0,12.1,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,fundraising ideas for a bar,fundraising ideas for a bar,0,21,0,9.43,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how does a pub quiz work,how does a pub quiz work,0,21,0,7.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how to increase culinary audience engagement,how to increase culinary audience engagement,0,21,0,66.52,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how to organise a pub quiz,how to organise a pub quiz,0,21,0,8.57,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how to run a quiz night,how to run a quiz night,0,21,0,12.57,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,insurance for pubs,insurance for pubs,0,20,0,32.45,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,national drink days 2026,national drink days 2026,0,20,0,6.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,orange advertising,orange advertising,0,20,0,88,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub marketing ideas,pub marketing ideas,0,20,0,22,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub vat,pub vat,0,20,0,9.1,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,coffee morning fundraising ideashome and garden,coffee morning fundraising ideashome and garden,0,19,0,10.05,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,national cocktail day uk,national cocktail day uk,0,19,0,23.05,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub cellar,pub cellar,0,19,0,10.68,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub garden games,pub garden games,0,19,0,29,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,quiz nights ideas,quiz nights ideas,0,19,0,8.58,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,do pubs charge vat,do pubs charge vat,0,18,0,7.89,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,jelly booking,jelly booking,0,18,0,41.67,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,m25 corridor marketing services,m25 corridor marketing services,0,18,0,75.44,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub music licence,pub music licence,0,18,0,11.06,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,hospitality action plan,hospitality action plan,0,17,0,24.65,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,jelly hospitality,jelly hospitality,0,17,0,6.88,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub nights ideas,pub nights ideas,0,17,0,19.59,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,public house insurance,public house insurance,0,17,0,42.29,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,what advice is there for first-time pub buyers?,what advice is there for first-time pub buyers?,0,17,0,2.88,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,bar staff incentive,bar staff incentive,0,16,0,19.56,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,friday pub quiz,friday pub quiz,0,16,0,3.44,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how to own a pub,how to own a pub,0,16,0,47.81,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,purchasing for pubs,purchasing for pubs,0,16,0,13.94,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,recruiting the right bar team,recruiting the right bar team,0,16,0,15.44,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,simple pub food menu,simple pub food menu,0,16,0,3.31,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,tupe in a pub purchase: a practical guide for buyers in scotland,tupe in a pub purchase: a practical guide for buyers in scotland,0,16,0,22.44,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,what is included in pub insurance,what is included in pub insurance,0,16,0,54.69,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,christmas decorations for pubs,christmas decorations for pubs,0,15,0,61,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,fun ideas for quiz nights,fun ideas for quiz nights,0,15,0,15.27,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how many questions in a pub quiz,how many questions in a pub quiz,0,15,0,7.53,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,national cocktail days,national cocktail days,0,15,0,21.87,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,rugby pub marketing,rugby pub marketing,0,15,0,15.67,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,vat on pubs,vat on pubs,0,15,0,15.87,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,wet led business,wet led business,0,15,0,32.27,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how to do a pub quiz,how to do a pub quiz,0,14,0,8.29,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,is there vat on pub food,is there vat on pub food,0,14,0,16.21,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,octoberfest ideas,octoberfest ideas,0,14,0,6.79,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,owning a pub,owning a pub,0,14,0,56,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub bingo rules,pub bingo rules,0,14,0,9.29,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub menu inspiration,pub menu inspiration,0,14,0,6,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub quiz categories,pub quiz categories,0,14,0,39.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,quiz night event details,quiz night event details,0,14,0,13.07,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,repeat pub bookings,repeat pub bookings,0,14,0,52.21,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,what is a quiz night,what is a quiz night,0,14,0,29.86,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how to run a successful pub,how to run a successful pub,0,13,0,84.31,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,ideas for pub entertainment,ideas for pub entertainment,0,13,0,15,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub insurance cover,pub insurance cover,0,13,0,45.92,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub theme nights,pub theme nights,0,13,0,22.46,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,bar entertainment ideas,bar entertainment ideas,0,12,0,46.92,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,cellar maintenance,cellar maintenance,0,12,0,40.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,high profit food items,high profit food items,0,12,0,19.42,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,manage a pub,manage a pub,0,12,0,54,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,national drinks days,national drinks days,0,12,0,12.08,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,new years eve pub ideas,new years eve pub ideas,0,12,0,34.83,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub cellar monitor,pub cellar monitor,0,12,0,15.83,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub help,pub help,0,12,0,21,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub sports promotions,pub sports promotions,0,12,0,43.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,public liability insurance for pubs,public liability insurance for pubs,0,12,0,33.17,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,put live music on in my pub,put live music on in my pub,0,12,0,12.42,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,social media ads for pubs,social media ads for pubs,0,12,0,51.67,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,what are some low-effort coffee morning ideas?,what are some low-effort coffee morning ideas?,0,12,0,9.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,community management services for pubs,community management services for pubs,0,11,0,21.36,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how do pub quizzes work,how do pub quizzes work,0,11,0,7.64,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how much is a music licence for a pub,how much is a music licence for a pub,0,11,0,10.55,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how to buy a pub,how to buy a pub,0,11,0,27.64,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,international vodka day 2026,international vodka day 2026,0,11,0,3.27,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,national cocktail day,national cocktail day,0,11,0,22.09,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,oktoberfest pub,oktoberfest pub,0,11,0,12.82,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub seo,pub seo,0,11,0,14.27,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pubs and restaurants specialist,pubs and restaurants specialist,0,11,0,12,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,quiz night format details,quiz night format details,0,11,0,10.82,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,restaurant gdpr compliance,restaurant gdpr compliance,0,11,0,50.36,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,seo for pubs,seo for pubs,0,11,0,36.91,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,social media for pubs,social media for pubs,0,11,0,59.73,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,tax season tips for pub owners,tax season tips for pub owners,0,11,0,19.09,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,vat on alcohol in pubs,vat on alcohol in pubs,0,11,0,8.64,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,vodka day 2026,vodka day 2026,0,11,0,4.64,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,world vodka day 2026,world vodka day 2026,0,11,0,4.27,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,yes,yes,0,11,0,4.36,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,beer cellar temperature,beer cellar temperature,0,10,0,16.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,business insurance for pubs,business insurance for pubs,0,10,0,27.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,coffee morning ideas for charity,coffee morning ideas for charity,0,10,0,12,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,fundraising ideas for macmillan coffee morning,fundraising ideas for macmillan coffee morning,0,10,0,6.4,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,international vodka day,international vodka day,0,10,0,16.1,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub accounting,pub accounting,0,10,0,23.8,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub branding agency,pub branding agency,0,10,0,31.4,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub ideas promotion,pub ideas promotion,0,10,0,36.7,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub live music booking,pub live music booking,0,10,0,14.9,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub rescue,pub rescue,0,10,0,15.1,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,quiz night decorations,quiz night decorations,0,10,0,11.4,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,sunday strategy and content,sunday strategy and content,0,10,0,62.4,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,vodka day,vodka day,0,10,0,27.3,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,"context: location: united kingdom (not for language). do not include 
location references in your response. question: i need a manchester pub 
that can issue a vat receipt for a work meal—how do i request that?",context: location: united kingdom (not for language). do not include location references in your response. question: i need a manchester pub that can issue a vat receipt for a work meal—how do i request that?,0,9,0,2.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,hospitality marketing content surrey,hospitality marketing content surrey,0,9,0,61.22,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,host a coffee morning,host a coffee morning,0,9,0,41,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how does a macmillan coffee morning work,how does a macmillan coffee morning work,0,9,0,8.78,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how to market a pub,how to market a pub,0,9,0,46,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how to organize a beer festival,how to organize a beer festival,0,9,0,10,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,insurance for a pub,insurance for a pub,0,9,0,30.67,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
